ensembl,dWT_n,dWT_med,dWT_v,dWT_vz,dWT_kons,iv_n,iv_med,iv_v,iv_vz,iv_kons,basis_med,pool_anteil,symbol,im_modul,ri,laenge,expr_rank_med,n_gemessen,loeuf,pli,mis_z,dWT_abs
ENSG00000138675,16,-1.075147218825315,12,-1,-0.5,16,-0.3544103403025855,13,-1,-0.625,0.671030610803163,0.125,FGF5,False,,5958,0.569339414933427,16,1.876,2.0811e-10,-0.59976,1.075147218825315
ENSG00000138685,16,-0.105046479617662,9,-1,-0.125,16,-0.343018967246318,12,-1,-0.5,0.2348735565516974,0.4375,FGF2,False,,6801,0.89062618551102,16,1.043,0.0184,0.93664,0.105046479617662
ENSG00000138686,16,0.4025488674989175,10,1,0.25,16,-0.0081971414663345,8,1,0.0,-0.5401464966860385,0.4375,BBS7,False,,4930,0.669521548009623,16,0.735,7.0515e-09,1.2326,0.4025488674989175
ENSG00000138696,16,0.486823841130543,14,1,0.75,16,0.1563266988950755,10,1,0.25,-0.6374435454392751,0.5,BMPR1B,True,1.0,6561,0.5561469717235805,16,0.225,0.99863,0.27016,0.486823841130543
ENSG00000138698,16,0.2277742218597646,8,1,0.0,16,0.0192182144140393,8,1,0.0,-0.13483108364398,0.4375,RAP1GDS1,False,,5421,0.844603976532062,16,0.343,0.93288,1.0706,0.2277742218597646
ENSG00000138709,16,0.269595947020385,10,1,0.25,16,-0.2942704238432235,9,-1,-0.125,-0.1886276391821965,0.375,LARP1B,False,,9592,0.669805908786691,16,0.689,1.5265e-11,0.52126,0.269595947020385
ENSG00000138735,16,-0.0415548165813307,8,1,0.0,16,-0.596975585562411,11,-1,-0.375,0.0779405449625683,0.3125,PDE5A,False,,9586,0.572287098810759,16,0.51,0.00010643,2.1024,0.0415548165813307
ENSG00000138738,16,0.5901836975306425,9,1,0.125,16,-0.2114517677677874,9,-1,-0.125,-0.4658981810244484,0.5,PRDM5,False,,9517,0.490980178393353,16,0.839,3.6003e-10,0.69759,0.5901836975306425
ENSG00000138744,16,-0.0823430758753344,8,1,0.0,16,0.493407337187586,9,1,0.125,0.0049658972062815,0.3125,NAAA,False,,4416,0.578411915872207,16,1.232,2.0742e-10,0.82452,0.0823430758753344
ENSG00000138750,16,-0.1894569533625385,10,-1,-0.25,16,-0.0183553408661925,8,1,0.0,0.1707431681960335,0.25,NUP54,False,,15569,0.7626248198679175,16,0.454,0.21559,2.1438,0.1894569533625385
ENSG00000138756,16,-0.3768584401340085,9,-1,-0.125,16,0.0446680913824178,8,1,0.0,-0.195750247762387,0.375,BMP2K,False,,9931,0.6602792595685855,16,0.381,0.21901,0.40153,0.3768584401340085
ENSG00000138757,16,0.2444912541143419,9,1,0.125,16,-0.032576713177365,8,1,0.0,-0.155814622095559,0.3125,G3BP2,False,,13799,0.9643217942488675,16,0.179,0.99954,3.6091,0.2444912541143419
ENSG00000138759,15,0.734608598854475,10,1,0.3333333333333332,15,0.328050992800605,9,1,0.1999999999999999,-0.420243002506786,0.6,FRAS1,False,,20323,0.547643807126047,15,0.658,3.0802e-45,0.078042,0.734608598854475
ENSG00000138760,16,0.3274023013169185,8,1,0.0,16,0.0228736498499846,9,1,0.125,-0.45727915362719,0.5,SCARB2,False,,19388,0.9727517209129595,16,0.724,8.9495e-05,1.3237,0.3274023013169185
ENSG00000138764,16,0.9602729309858592,11,1,0.375,16,0.1282262268021377,9,1,0.125,-0.3878107759925315,0.6875,CCNG2,False,,7416,0.7969411299510925,16,0.756,0.0096861,0.66919,0.9602729309858592
ENSG00000138767,16,0.4724493260613185,12,1,0.5,16,-0.526886766013038,10,-1,-0.25,-0.625119751316682,0.4375,CNOT6L,False,,9353,0.6408185675558875,16,0.231,0.99821,3.6129,0.4724493260613185
ENSG00000138768,16,-0.4582992799273735,12,-1,-0.5,16,0.5089873805806685,10,1,0.25,0.0122508129779234,0.1875,USO1,False,,4604,0.9317917216256579,16,0.369,0.33417,1.2796,0.4582992799273735
ENSG00000138769,15,-0.257785575680998,8,-1,-0.0666666666666666,15,0.0014188663548949,8,1,0.0666666666666666,-0.0359374583695761,0.4,CDKL2,False,,5290,0.374706971005552,15,1.431,3.0975e-17,-0.24596,0.257785575680998
ENSG00000138771,16,-0.286494715887968,9,-1,-0.125,16,-0.3901552849634205,11,-1,-0.375,0.3128789250992915,0.3125,SHROOM3,False,,13829,0.6085213760687924,16,0.352,0.31709,1.2399,0.286494715887968
ENSG00000138772,15,0.226762593826658,8,1,0.0666666666666666,15,-1.02570476650171,10,-1,-0.3333333333333332,0.231515911032621,0.4,ANXA3,False,,4895,0.656486904034779,15,1.264,6.5152e-12,0.10861,0.226762593826658
ENSG00000138777,16,-0.365822558840907,10,-1,-0.25,16,0.329473468139098,10,1,0.25,0.1724926921437276,0.3125,PPA2,False,,4640,0.823412240517863,16,1.275,1.1789e-10,0.43473,0.365822558840907
ENSG00000138778,16,-0.396829159399869,9,-1,-0.125,16,-0.1040172359149776,8,1,0.0,0.1700425179461925,0.3125,CENPE,False,,9928,0.69732056061005,16,0.308,0.24146,1.2657,0.396829159399869
ENSG00000138780,16,-0.563612109904164,14,-1,-0.75,16,-0.1393364800667009,9,-1,-0.125,0.4633253607564844,0.125,GSTCD,False,,6292,0.5659800056441585,16,0.811,1.4216e-07,0.34454,0.563612109904164
ENSG00000138785,16,0.2637752560256376,10,1,0.25,16,0.1361902437042896,9,1,0.125,-0.0087155002977035,0.4375,INTS12,False,,3895,0.660563090500768,16,0.436,0.7537,1.347,0.2637752560256376
ENSG00000138794,16,-0.3759836691171809,9,-1,-0.125,16,0.503592249287363,9,1,0.125,-0.271954553007484,0.25,CASP6,False,,1943,0.6085479766957265,16,1.089,0.00012665,0.79585,0.3759836691171809
ENSG00000138795,15,0.264501092688157,10,1,0.3333333333333332,15,0.158308281897047,9,1,0.1999999999999999,0.244366895037989,0.4,LEF1,False,,5361,0.31331867291328,15,0.212,0.99789,1.5719,0.264501092688157
ENSG00000138796,16,-0.3033562191282105,10,-1,-0.25,16,0.4957183650148925,10,1,0.25,0.2890748202884955,0.25,HADH,False,,12881,0.7109866621771319,16,0.998,6.5638e-05,0.52847,0.3033562191282105
ENSG00000138798,16,-1.062808683066936,12,-1,-0.5,16,0.359177421382935,11,1,0.375,0.6210373118655586,0.1875,EGF,False,,7628,0.350846766922159,16,0.74,8.5294e-17,0.93836,1.062808683066936
ENSG00000138801,18,0.351123682090824,13,1,0.4444444444444444,18,0.111945790852896,10,1,0.1111111111111111,-0.6187468714381065,0.4444444444444444,PAPSS1,False,,3260,0.9447749956237925,18,0.792,6.3322e-08,1.738,0.351123682090824
ENSG00000138802,16,0.22319050943682,11,1,0.375,16,-0.0107217664261295,8,1,0.0,-0.2019387968874745,0.4375,SEC24B,False,,5219,0.793479300124295,16,0.194,1.0,1.2338,0.22319050943682
ENSG00000138814,16,-0.5943581982774125,12,-1,-0.5,16,0.2797983238898965,11,1,0.375,-0.0228519245390391,0.125,PPP3CA,False,,5213,0.8448149611781055,16,0.158,0.99988,3.6261,0.5943581982774125
ENSG00000138821,16,0.4183648669194805,11,1,0.375,16,-0.0996228141617315,9,-1,-0.125,-0.439798726842721,0.4375,SLC39A8,False,,8482,0.656133273076875,16,0.465,0.66924,1.0972,0.4183648669194805
ENSG00000138829,16,1.21247732337335,13,1,0.625,16,0.171343249213173,8,1,0.0,-0.8487172905267599,0.6875,FBN2,False,,17837,0.932407647309871,16,0.205,1.0,1.5491,1.21247732337335
ENSG00000138834,16,0.2167640096960665,11,1,0.375,16,-0.2122214610717025,9,-1,-0.125,-0.3428671514081525,0.4375,MAPK8IP3,False,,11666,0.8403434907524434,16,0.15,1.0,2.8844,0.2167640096960665
ENSG00000138835,16,-0.8108113163862765,12,-1,-0.5,16,0.0564059784246408,9,1,0.125,0.7773702129492995,0.25,RGS3,False,,13152,0.8206241606679741,16,0.645,2.2646e-11,1.029,0.8108113163862765
ENSG00000138867,16,-0.3125616801637469,10,-1,-0.25,16,0.2676214163572155,11,1,0.375,-0.3088754308667345,0.3125,GUCD1,False,,4395,0.844870446505402,16,0.66,0.24228,0.88923,0.3125616801637469
ENSG00000138942,16,0.6066942157080385,11,1,0.375,16,0.0277511509449923,9,1,0.125,-0.5293789825465616,0.5,RNF185,False,,3447,0.825270102304236,16,0.724,0.17727,1.0533,0.6066942157080385
ENSG00000139044,15,-0.59239100610368,10,-1,-0.3333333333333332,15,-0.167483777190454,9,-1,-0.1999999999999999,0.407824061427954,0.2666666666666666,B4GALNT3,False,,7292,0.341237211970552,15,0.775,6.7902e-15,0.71015,0.59239100610368
ENSG00000139083,16,-0.1069410353162574,10,-1,-0.25,16,-0.1306389165946231,9,-1,-0.125,0.147952505848301,0.1875,ETV6,False,,7230,0.6880085367190174,16,0.318,0.9735,1.7817,0.1069410353162574
ENSG00000139112,16,1.091939661051845,14,1,0.75,16,0.2218136777696035,9,1,0.125,-0.7354560783712596,0.8125,GABARAPL1,False,,4053,0.9118535456005935,16,0.504,0.83532,1.1918,1.091939661051845
ENSG00000139116,16,-0.1307329349106494,9,-1,-0.125,16,-0.1545432097661249,10,-1,-0.25,0.0603109070790805,0.25,KIF21A,False,,10117,0.483578223904326,16,0.456,2.865e-08,2.653,0.1307329349106494
ENSG00000139117,15,0.260793722818558,10,1,0.3333333333333332,15,0.0200974292250786,8,1,0.0666666666666666,0.0269839223452989,0.4666666666666667,CPNE8,False,,5120,0.611676423211409,15,0.518,0.0080248,1.9089,0.260793722818558
ENSG00000139131,16,-0.574882495986607,12,-1,-0.5,16,0.388427292948171,11,1,0.375,0.5092614848273405,0.1875,YARS2,False,,2147,0.7163547478424199,16,1.264,3.0025e-11,0.26421,0.574882495986607
ENSG00000139132,16,0.77390922408202,11,1,0.375,16,-0.0635576093884948,9,-1,-0.125,-0.572297717320859,0.5625,FGD4,False,,11445,0.6105488874763065,16,0.462,0.0098247,2.1432,0.77390922408202
ENSG00000139133,18,-0.2176243056925125,12,-1,-0.3333333333333332,18,-0.2014340738482105,10,-1,-0.1111111111111111,-0.0814354101370919,0.2222222222222222,ALG10,False,,4202,0.39490339997276047,18,1.203,1.3151e-06,-0.028305,0.2176243056925125
ENSG00000139154,16,-0.1569865179926575,9,-1,-0.125,16,-0.1920808341634351,9,-1,-0.125,0.0431927787745647,0.375,AEBP2,False,,6768,0.682522229658667,16,0.145,0.99921,2.2141,0.1569865179926575
ENSG00000139163,16,0.308172849307542,9,1,0.125,16,0.18540811641178,10,1,0.25,-0.2008833955535388,0.4375,ETNK1,False,,13301,0.752249453816368,16,0.36,0.92558,1.9141,0.308172849307542
ENSG00000139168,18,-0.0069909868288385,10,-1,-0.1111111111111111,18,0.2377680693101515,11,1,0.2222222222222223,-0.0045546243912346,0.3888888888888889,ZCRB1,False,,9545,0.84773292414266,18,0.908,0.0035488,0.96162,0.0069909868288385
ENSG00000139173,16,0.155805015068947,8,1,0.0,16,0.26424397932388,9,1,0.125,-0.1007686442856514,0.375,TMEM117,False,,3440,0.5605177483919905,16,0.831,2.9608e-06,1.5599,0.155805015068947
ENSG00000139174,16,-0.6129499529120145,10,-1,-0.25,16,0.484922678492132,11,1,0.375,0.466299651799279,0.25,PRICKLE1,False,,8223,0.637388208197849,16,0.129,0.99999,1.8336,0.6129499529120145
ENSG00000139178,18,1.0902368286341,13,1,0.4444444444444444,18,-0.1991048581744227,11,-1,-0.2222222222222223,-0.571727063080566,0.6666666666666666,C1RL,False,,4979,0.7148013581773696,18,1.156,3.4642e-08,0.90226,1.0902368286341
ENSG00000139180,15,-0.603742370357603,10,-1,-0.3333333333333332,15,0.0925499299630469,8,1,0.0666666666666666,0.599931780836227,0.2,NDUFA9,False,,10391,0.737519751858138,15,0.64,0.0047988,0.086643,0.603742370357603
ENSG00000139182,18,-0.5297621236532151,13,-1,-0.4444444444444444,18,-0.0175755969759609,9,1,0.0,0.3265022533902045,0.2777777777777778,CLSTN3,False,,6730,0.6736678242710086,18,0.315,0.97016,1.4978,0.5297621236532151
ENSG00000139190,16,0.6209783949716314,12,1,0.5,16,0.377307616288429,11,1,0.375,-0.2625036379886035,0.625,VAMP1,False,,3270,0.533804185992033,16,1.145,0.0039396,1.2346,0.6209783949716314
ENSG00000139192,16,0.5422024987860655,9,1,0.125,16,0.1968030190632675,9,1,0.125,-0.2927620480224054,0.5625,TAPBPL,False,,3188,0.5073720059554295,16,1.224,2.3058e-10,0.77856,0.5422024987860655
ENSG00000139197,18,0.720385827001369,13,1,0.4444444444444444,18,0.1286465608745506,10,1,0.1111111111111111,-0.2838411328048605,0.5555555555555556,PEX5,False,,5488,0.718758963572043,18,0.59,5.5557e-05,0.68144,0.720385827001369
ENSG00000139200,15,-1.15915548534019,10,-1,-0.3333333333333332,15,0.297840806560018,10,1,0.3333333333333332,0.384537010216524,0.2666666666666666,PIANP,False,,3282,0.332440959938809,15,0.576,0.37791,0.95054,1.15915548534019
ENSG00000139209,16,1.24975185836069,15,1,0.875,16,0.197563447997177,10,1,0.25,-0.7082336179078325,0.75,SLC38A4,True,1.0,4145,0.5201037812323135,14,0.413,0.56028,1.5002,1.24975185836069
ENSG00000139211,18,-0.629880507077207,14,-1,-0.5555555555555556,18,-0.1872339215815078,10,-1,-0.1111111111111111,0.5861056340191085,0.1111111111111111,AMIGO2,False,,3964,0.8936218435851639,18,0.55,0.59743,0.97652,0.629880507077207
ENSG00000139218,16,0.6800076170750881,11,1,0.375,16,0.3719901687856337,10,1,0.25,-0.2820816506730464,0.5,SCAF11,False,,14035,0.92704847499761,16,0.193,1.0,0.53835,0.6800076170750881
ENSG00000139220,15,-0.447940000566599,11,-1,-0.4666666666666665,15,0.351777944410544,9,1,0.1999999999999999,0.670972111412754,0.2,PPFIA2,False,,8573,0.17119965508569,15,0.139,1.0,3.2597,0.447940000566599
ENSG00000139233,18,0.4232117711203434,11,1,0.2222222222222223,18,0.2314405931682435,10,1,0.1111111111111111,-0.266198005948467,0.5,LLPH,False,,7975,0.7196910901244135,18,1.045,0.34929,-0.26156,0.4232117711203434
ENSG00000139263,16,1.17921639984492,13,1,0.625,16,-0.700341360527462,10,-1,-0.25,-1.124872818048545,0.6875,LRIG3,False,,5875,0.81414281141425,16,0.644,1.1655e-09,1.1599,1.17921639984492
ENSG00000139278,16,-0.9000103376975664,11,-1,-0.375,16,-0.1449424736234685,11,-1,-0.375,0.8235379694787666,0.125,GLIPR1,False,,6210,0.9474169645528315,16,1.747,2.072e-14,0.18196,0.9000103376975664
ENSG00000139289,16,-0.6752923609642275,12,-1,-0.5,16,-0.322787195553699,12,-1,-0.5,0.6715120528388765,0.125,PHLDA1,False,,5913,0.886231612811099,16,0.448,0.79833,0.61791,0.6752923609642275
ENSG00000139291,16,0.5401037573489844,10,1,0.25,16,-0.0695324309755554,8,1,0.0,-0.3596369767302418,0.5625,TMEM19,False,,6494,0.709601524550828,16,0.845,0.0052014,0.41747,0.5401037573489844
ENSG00000139318,18,-0.236039862718056,15,-1,-0.6666666666666667,18,0.140356579404123,10,1,0.1111111111111111,0.4168150546905985,0.1111111111111111,DUSP6,False,,3859,0.716924378706433,18,0.261,0.97603,1.2166,0.236039862718056
ENSG00000139323,16,0.6309435510890969,12,1,0.5,16,-0.2582786186991385,10,-1,-0.25,-0.593028907976203,0.5,POC1B,False,,8769,0.551726788480176,16,0.933,3.0483e-08,-0.092799,0.6309435510890969
ENSG00000139324,16,0.3053468379581174,9,1,0.125,16,0.3449012440388795,12,1,0.5,-0.0843787688726713,0.375,TMTC3,False,,7327,0.8613448643275701,16,0.563,4.6335e-05,1.616,0.3053468379581174
ENSG00000139329,18,0.837744982832777,12,1,0.3333333333333332,18,-0.0403785185783654,10,-1,-0.1111111111111111,-0.5290473530942434,0.6111111111111112,LUM,False,,2671,0.9641979481808944,18,0.937,0.07696,1.652,0.837744982832777
ENSG00000139343,16,-1.36109683841022,12,-1,-0.5,16,-0.1466713190325645,9,-1,-0.125,0.6863817867462141,0.125,SNRPF,False,,2417,0.7537635181259655,16,0.571,0.79498,1.8829,1.36109683841022
ENSG00000139344,16,0.0323086866048769,8,1,0.0,16,0.607150257039304,10,1,0.25,-0.404465008770093,0.375,AMDHD1,False,,2652,0.2652430693011245,16,1.166,3.1269e-08,-0.30437,0.0323086866048769
ENSG00000139350,16,-0.5623002393926999,10,-1,-0.25,16,-0.6164522545939585,12,-1,-0.5,0.4880528021776905,0.375,NEDD1,False,,4465,0.71425297124617,16,0.416,0.42159,0.33038,0.5623002393926999
ENSG00000139354,16,-0.5705982417423345,13,-1,-0.625,16,-0.3043960375848675,10,-1,-0.25,0.4988294036261515,0.125,GAS2L3,False,,7425,0.5964503232328779,16,1.122,2.1234e-13,-0.13076,0.5705982417423345
ENSG00000139364,15,-0.831731083197653,11,-1,-0.4666666666666665,15,0.652988291500955,12,1,0.6000000000000001,0.510122235923267,0.2666666666666666,TMEM132B,False,,16153,0.294211789810616,15,0.253,0.99876,1.4719,0.831731083197653
ENSG00000139370,16,0.6938010775410219,14,1,0.75,16,-0.4646049090684849,11,-1,-0.375,-0.654709757816987,0.5625,SLC15A4,False,,5468,0.7374372588397555,16,0.993,1.9296e-06,1.0072,0.6938010775410219
ENSG00000139372,16,-0.5946954293273385,10,-1,-0.25,16,-0.1537530306217785,9,-1,-0.125,0.3837799465614315,0.3125,TDG,False,,4885,0.740325924255353,16,0.739,0.00056268,1.2387,0.5946954293273385
ENSG00000139405,15,-1.37876775808491,12,-1,-0.6000000000000001,15,-0.13171140350177,9,-1,-0.1999999999999999,0.820264697855308,0.0666666666666666,RITA1,False,,2309,0.62751388032079,15,1.606,0.003797,0.44515,1.37876775808491
ENSG00000139410,16,-0.7182723114038155,11,-1,-0.375,16,-0.0863231955494415,9,-1,-0.125,0.5572475200790405,0.125,SDSL,False,,2073,0.510899703604551,16,1.808,1.3641e-11,-0.074555,0.7182723114038155
ENSG00000139428,16,-0.2278251174445955,9,-1,-0.125,16,0.0792023069076024,8,1,0.0,0.1871794260161203,0.4375,MMAB,False,,6018,0.6477482800489724,16,0.882,0.0041291,-0.1089,0.2278251174445955
ENSG00000139433,16,-0.333061942953142,10,-1,-0.25,16,-0.2513017191838504,11,-1,-0.375,0.0375429401001857,0.25,GLTP,False,,2746,0.8396801572818515,16,0.826,0.11475,0.5255,0.333061942953142
ENSG00000139436,16,0.0978078243570445,8,1,0.0,16,-0.0005456038628656,8,1,0.0,0.1295340295343514,0.375,GIT2,False,,13524,0.787694808299073,16,0.266,0.99793,2.3404,0.0978078243570445
ENSG00000139437,16,-0.8046994469271991,12,-1,-0.5,16,-0.0342189604191135,8,1,0.0,0.459125856155301,0.1875,TCHP,False,,9054,0.6261632570686384,16,1.017,1.8026e-16,0.21954,0.8046994469271991
ENSG00000139438,15,0.809083027758018,9,1,0.1999999999999999,15,-0.208669664594646,9,-1,-0.1999999999999999,-0.410176477922731,0.5333333333333333,FAM222A,False,,4113,0.307017030491017,15,0.446,0.85124,1.1231,0.809083027758018
ENSG00000139505,16,0.151734538630555,9,1,0.125,16,0.0254069917051409,8,1,0.0,0.3726448382083205,0.3125,MTMR6,False,,5253,0.7935523137480736,16,0.756,3.8619e-08,0.87133,0.151734538630555
ENSG00000139508,16,1.342447537867765,14,1,0.75,16,0.128595270893895,9,1,0.125,-0.8984725064453944,0.875,SLC46A3,False,,3776,0.66955247558656,16,1.179,6.9222e-09,0.48539,1.342447537867765
ENSG00000139514,16,-0.3790773565913964,10,-1,-0.25,16,-0.503088037576352,12,-1,-0.5,-0.0396882794236786,0.3125,SLC7A1,False,,7688,0.917869777225356,16,0.267,0.99291,3.2959,0.3790773565913964
ENSG00000139517,18,0.6413488930955495,12,1,0.3333333333333332,18,-0.1608091952821183,11,-1,-0.2222222222222223,-0.6638114764153495,0.5555555555555556,LNX2,False,,4815,0.5683776861531225,18,0.691,7.3132e-06,0.70557,0.6413488930955495
ENSG00000139531,16,-0.5650601930379939,11,-1,-0.375,16,0.51343567258462,11,1,0.375,0.174457333436758,0.125,SUOX,False,,5008,0.5887866548527855,16,1.079,9.399e-07,0.44825,0.5650601930379939
ENSG00000139546,16,-0.703599002263863,11,-1,-0.375,16,0.056126359904652,8,1,0.0,0.3881277066223095,0.25,TARBP2,False,,4090,0.661502248265031,16,0.486,0.46644,1.7676,0.703599002263863
ENSG00000139567,15,0.663578277756714,13,1,0.7333333333333334,15,-0.330163124987769,9,-1,-0.1999999999999999,-0.499053165470173,0.6,ACVRL1,False,,5606,0.534043311647803,15,0.692,0.00096719,2.4458,0.663578277756714
ENSG00000139579,16,-0.713192330702199,11,-1,-0.375,16,0.21951431064455,11,1,0.375,0.5513824551656186,0.25,NABP2,False,,2201,0.7792902970994395,16,0.27,0.97257,1.6269,0.713192330702199
ENSG00000139597,16,0.902690978261852,12,1,0.5,16,0.4469948814697945,10,1,0.25,-0.611686910675814,0.6875,N4BP2L1,False,,6053,0.441124864486916,16,0.452,0.8446,1.3269,0.902690978261852
ENSG00000139613,16,-0.544813836573432,12,-1,-0.5,16,0.5386365088288925,9,1,0.125,0.282453465155946,0.1875,SMARCC2,False,,9179,0.9033061589688736,16,0.117,1.0,3.9085,0.544813836573432
ENSG00000139618,16,-0.2885558152426234,9,-1,-0.125,16,-0.432863655956106,12,-1,-0.5,-0.2517653770460395,0.3125,BRCA2,False,,14435,0.482609144566339,16,0.635,2.3581e-25,-1.2894,0.2885558152426234
ENSG00000139620,16,0.1084465296953728,9,1,0.125,16,-0.0492864000368554,8,1,0.0,-0.315495435181217,0.25,KANSL2,False,,3576,0.687339930316865,16,0.374,0.87965,1.491,0.1084465296953728
ENSG00000139624,16,0.119629135499021,8,1,0.0,16,-0.2956983736459525,10,-1,-0.25,0.1727304503166801,0.4375,CERS5,False,,6766,0.795721310871387,16,0.964,6.4962e-09,1.1918,0.119629135499021
ENSG00000139625,16,0.0056502361192121,8,1,0.0,16,0.537010330818826,11,1,0.375,-0.1759301112447718,0.25,MAP3K12,False,,7971,0.702353395389683,16,0.072,1.0,2.9896,0.0056502361192121
ENSG00000139629,15,-1.06464863915383,15,-1,-1.0,15,-0.0006672496142214,8,-1,-0.0666666666666666,0.790434698938972,0.0,GALNT6,True,-1.0,7347,0.559933995992614,15,0.899,1.4162e-09,0.35386,1.06464863915383
ENSG00000139631,16,0.276653401430369,9,1,0.125,16,0.312729118944739,11,1,0.375,-0.712821319969304,0.4375,CSAD,False,,4405,0.561023693853088,16,1.019,6.0781e-12,0.38376,0.276653401430369
ENSG00000139636,16,-0.1102368811513345,11,-1,-0.375,16,0.277376745921583,10,1,0.25,-0.1166886576045377,0.1875,LMBR1L,False,,5462,0.6722675905717925,16,1.067,6.614e-13,0.78074,0.1102368811513345
ENSG00000139641,16,-1.20216215210922,16,-1,-1.0,16,0.0439716777477973,8,1,0.0,0.7457590274542635,0.0,ESYT1,True,-1.0,5285,0.9559331679266775,16,0.622,1.6707e-13,0.84578,1.20216215210922
ENSG00000139644,16,0.308666001044046,11,1,0.375,16,-0.1591550897057569,9,-1,-0.125,-0.2395963574622536,0.4375,TMBIM6,False,,6186,0.990007407683425,16,0.703,0.015024,0.59293,0.308666001044046
ENSG00000139645,16,-0.324814455174211,10,-1,-0.25,16,-0.2710213256339695,10,-1,-0.25,0.429493518776277,0.25,ANKRD52,False,,11096,0.92030413214487,16,0.09,1.0,4.4928,0.324814455174211
ENSG00000139651,16,0.0410953659431606,8,1,0.0,16,-0.2050506230401575,9,-1,-0.125,-0.368153455113189,0.375,ZNF740,False,,9060,0.727555215603786,16,0.709,0.18968,1.1822,0.0410953659431606
ENSG00000139668,18,-0.4784768447984905,10,-1,-0.1111111111111111,18,-0.6371413489237125,10,-1,-0.1111111111111111,0.4118238706847145,0.4444444444444444,WDFY2,False,,16199,0.66793068415712,18,0.994,1.5198e-08,1.0366,0.4784768447984905
ENSG00000139679,16,1.4331127400362251,14,1,0.75,16,0.1518316502010732,10,1,0.25,-0.809318898152539,0.8125,LPAR6,False,,4350,0.5794327561876755,16,1.267,0.0007129,0.1141,1.4331127400362251
ENSG00000139684,16,0.1521262990563324,9,1,0.125,16,0.2328897885590115,9,1,0.125,-0.0213720007006211,0.4375,ESD,False,,3527,0.9251162586825694,16,1.146,5.3945e-07,0.39784,0.1521262990563324
ENSG00000139687,16,0.4758902344037244,11,1,0.375,16,-0.1926303857615263,8,1,0.0,-0.0579691788817596,0.4375,RB1,False,,6445,0.8342580371400635,16,0.126,1.0,2.673,0.4758902344037244
ENSG00000139697,16,-0.404573404381656,9,-1,-0.125,16,-0.1231755713440529,9,-1,-0.125,0.053804969279148,0.3125,SBNO1,False,,11128,0.847499760971412,16,0.081,1.0,3.3608,0.404573404381656
ENSG00000139714,15,-0.129710555453279,9,-1,-0.1999999999999999,15,-0.0639137590064442,8,-1,-0.0666666666666666,0.0509633486963223,0.2666666666666666,MORN3,False,,3856,0.306724410370457,15,1.301,1.5357e-07,0.61596,0.129710555453279
ENSG00000139718,16,0.2433676687788675,10,1,0.25,16,-0.7106626414881595,11,-1,-0.375,-0.329696543200456,0.375,SETD1B,False,,8557,0.7452185576120101,16,0.151,1.0,4.6656,0.2433676687788675
ENSG00000139719,15,0.0299630041259537,8,1,0.0666666666666666,15,-0.186661154523978,9,-1,-0.1999999999999999,0.0509018430472942,0.3333333333333333,VPS33A,False,,8300,0.741428611087976,15,0.44,0.18206,1.6362,0.0299630041259537
ENSG00000139722,18,-0.573963280120522,13,-1,-0.4444444444444444,18,-0.227835271943021,11,-1,-0.2222222222222223,0.614081244717268,0.1666666666666666,VPS37B,False,,5634,0.741544467552648,18,0.776,0.058263,-0.17618,0.573963280120522
ENSG00000139725,17,-0.308645608105229,12,-1,-0.411764705882353,17,-0.0380597066869237,9,-1,-0.0588235294117647,0.473879144105029,0.1764705882352941,RHOF,False,,6181,0.515640317262276,17,1.287,0.00017569,0.87383,0.308645608105229
ENSG00000139726,16,-0.5181488717248345,10,-1,-0.25,16,-0.0130635725119878,8,1,0.0,0.505468171151281,0.0625,DENR,False,,3526,0.898380012026943,16,0.425,0.87514,1.582,0.5181488717248345
ENSG00000139734,16,-0.276699662144528,11,-1,-0.375,16,-0.4010848743892415,11,-1,-0.375,0.3425940727635225,0.125,DIAPH3,False,,7383,0.749587553551541,16,0.743,1.9877e-15,0.25724,0.276699662144528
ENSG00000139746,16,-0.728623663793001,11,-1,-0.375,16,-0.2423475830925605,11,-1,-0.375,0.1068097107257737,0.1875,RBM26,False,,10122,0.788954978132974,16,0.112,1.0,2.529,0.728623663793001
ENSG00000139793,16,0.7660681881941345,11,1,0.375,16,-0.3302503096940655,10,-1,-0.25,-0.441651616553259,0.625,MBNL2,False,,5201,0.841287830411814,16,0.56,0.25602,2.7881,0.7660681881941345
ENSG00000139826,18,0.396848564629058,13,1,0.4444444444444444,18,0.2727303963961265,11,1,0.2222222222222223,-0.298629383447658,0.5,ABHD13,False,,5313,0.632294822888132,18,0.406,0.8946,1.4728,0.396848564629058
ENSG00000139832,17,0.126877779508278,9,1,0.0588235294117647,17,0.18551998601714,10,1,0.1764705882352941,-0.324685442612974,0.4117647058823529,RAB20,False,,1507,0.429964623769003,17,1.596,0.0038974,0.697,0.126877779508278
ENSG00000139842,16,-0.0352871172041272,9,-1,-0.125,16,-0.5044317525638651,12,-1,-0.5,0.0764333634212918,0.4375,CUL4A,False,,7813,0.8967661497243276,16,0.124,0.99999,2.8055,0.0352871172041272
ENSG00000139880,16,-0.572598852458535,13,-1,-0.625,16,-0.4466437182299965,10,-1,-0.25,0.246363334835182,0.0625,CDH24,False,,3748,0.584809398914957,16,0.794,2.0554e-08,1.3917,0.572598852458535
