panel,quelle,abruf,symbol,ensembl
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BBS12,ENSG00000181004
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BBS2,ENSG00000125124
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BBS4,ENSG00000140463
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BBS5,ENSG00000163093
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BBS7,ENSG00000138686
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BBS9,ENSG00000122507
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BCAS3,ENSG00000141376
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BCL11A,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BCOR,ENSG00000183337
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BCR,ENSG00000186716
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BDNF,ENSG00000176697
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BGN,ENSG00000182492
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BICRA,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BMP1,ENSG00000168487
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BMP15,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BMP2,ENSG00000125845
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BMP4,ENSG00000125378
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BMPER,ENSG00000164619
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BMPR1A,ENSG00000107779
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BMPR1B,ENSG00000138696
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BNC1,ENSG00000169594
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BNIP1,ENSG00000113734
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BORCS8,ENSG00000254901
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BPNT2,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BPTF,ENSG00000171634
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BRAF,ENSG00000157764
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BRCA1,ENSG00000012048
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BRCA2,ENSG00000139618
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BRCC3,ENSG00000185515
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BRD4,ENSG00000141867
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BRF1,ENSG00000185024
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BRIP1,ENSG00000136492
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BTK,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BUB1,ENSG00000169679
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BUB1B,ENSG00000156970
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BUB3,ENSG00000154473
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BUD13,ENSG00000137656
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,BUD23,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,C18orf32,ENSG00000177576
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,C1GALT1C1,ENSG00000171155
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,C1R,ENSG00000159403
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,C1S,ENSG00000182326
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,C2orf69,ENSG00000178074
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CA2,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CA8,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CACHD1,ENSG00000158966
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CACNA1A,ENSG00000141837
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CACNA1B,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CACNA2D1,ENSG00000153956
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CAMK2B,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CAMK2G,ENSG00000148660
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CAMTA1,ENSG00000171735
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CANT1,ENSG00000171302
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CAPN15,ENSG00000103326
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CARMIL2,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CARS1,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CASK,ENSG00000147044
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CASP8,ENSG00000064012
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CASR,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CASZ1,ENSG00000130940
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CAV1,ENSG00000105974
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CBL,ENSG00000110395
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CCDC134,ENSG00000100147
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CCDC22,ENSG00000101997
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CCDC8,ENSG00000169515
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CCN2,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CCN6,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CCNQ,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CD96,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CDC42BPB,ENSG00000198752
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CDC45,ENSG00000093009
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CDC6,ENSG00000094804
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CDCA7,ENSG00000144354
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CDH3,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CDIN1,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CDK10,ENSG00000185324
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CDK13,ENSG00000065883
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CDK19,ENSG00000155111
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CDK4,ENSG00000135446
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CDK5RAP2,ENSG00000136861
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CDK6,ENSG00000105810
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CDKN1C,ENSG00000129757
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CDON,ENSG00000064309
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CDSN,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CDT1,ENSG00000167513
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CELF2,ENSG00000048740
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CENPE,ENSG00000138778
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CENPT,ENSG00000102901
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CEP120,ENSG00000168944
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CEP135,ENSG00000174799
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CEP152,ENSG00000103995
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CEP164,ENSG00000110274
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CEP19,ENSG00000174007
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CEP290,ENSG00000198707
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CEP295,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CEP57,ENSG00000166037
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CEP63,ENSG00000182923
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CERS3,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CFAP410,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CFAP418,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CHCHD10,ENSG00000250479
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CHD4,ENSG00000111642
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CHD6,ENSG00000124177
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CHD7,ENSG00000171316
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CHKA,ENSG00000110721
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CHRNA7,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CHRNG,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CHST11,ENSG00000171310
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CHST3,ENSG00000122863
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CHSY1,ENSG00000131873
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CILK1,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CIT,ENSG00000122966
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CKAP2L,ENSG00000169607
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CLCN5,ENSG00000171365
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CLCN7,ENSG00000103249
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CLDN16,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CLIP2,ENSG00000106665
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CLMP,ENSG00000166250
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CLPB,ENSG00000162129
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CLPP,ENSG00000125656
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CLTC,ENSG00000141367
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CLTRN,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CNKSR2,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COA3,ENSG00000183978
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COG1,ENSG00000166685
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COG4,ENSG00000103051
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COG5,ENSG00000164597
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COG7,ENSG00000168434
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COL10A1,ENSG00000123500
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COL11A1,ENSG00000060718
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COL11A2,ENSG00000204248
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COL1A1,ENSG00000108821
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COL1A2,ENSG00000164692
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COL27A1,ENSG00000196739
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COL2A1,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COL3A1,ENSG00000168542
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COL5A1,ENSG00000130635
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COL6A2,ENSG00000142173
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COL9A1,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COL9A2,ENSG00000049089
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COL9A3,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COLEC10,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COMP,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COMT,ENSG00000093010
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COPB2,ENSG00000184432
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COX4I1,ENSG00000131143
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COX7B,ENSG00000131174
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COX8A,ENSG00000176340
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,COXFA4,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CPAP,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CPLANE1,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CPLX1,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CREB3L1,ENSG00000157613
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CREBBP,ENSG00000005339
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CRELD1,ENSG00000163703
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CRIPT,ENSG00000119878
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CRIPTO,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CRKL,ENSG00000099942
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CRNKL1,ENSG00000101343
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CRTAP,ENSG00000170275
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CSGALNACT1,ENSG00000147408
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CSPP1,ENSG00000104218
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CTBP1,ENSG00000159692
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CTC1,ENSG00000178971
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CTCF,ENSG00000102974
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CTDP1,ENSG00000060069
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CTNNA2,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CTNNB1,ENSG00000168036
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CTNND2,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CTNS,ENSG00000040531
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CTSA,ENSG00000064601
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CTSK,ENSG00000143387
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CUL4B,ENSG00000158290
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CUL7,ENSG00000044090
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CUX1,ENSG00000257923
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CWC27,ENSG00000153015
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CYB5A,ENSG00000166347
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CYBC1,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CYFIP2,ENSG00000055163
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CYP11B1,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CYP17A1,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CYP19A1,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CYP27B1,ENSG00000111012
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CYP2R1,ENSG00000186104
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,CYP4F22,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DACT1,ENSG00000165617
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DALRD3,ENSG00000178149
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DAP3,ENSG00000132676
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DCC,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DCHS1,ENSG00000166341
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DDB2,ENSG00000134574
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DDC,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DDHD2,ENSG00000085788
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DDOST,ENSG00000244038
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DDR2,ENSG00000162733
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DDRGK1,ENSG00000198171
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DDX3X,ENSG00000215301
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DEPDC5,ENSG00000100150
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DGCR2,ENSG00000070413
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DGCR6,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DGCR8,ENSG00000128191
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DHCR24,ENSG00000116133
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DHCR7,ENSG00000172893
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DHDDS,ENSG00000117682
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DHPS,ENSG00000095059
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DHRS3,ENSG00000162496
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DHX9,ENSG00000135829
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DIAPH1,ENSG00000131504
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DISP1,ENSG00000154309
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DKC1,ENSG00000130826
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DLK1,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DLL1,ENSG00000198719
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DLL3,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DLX5,ENSG00000105880
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DMP1,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DMXL2,ENSG00000104093
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DNA2,ENSG00000138346
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DNAJC21,ENSG00000168724
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DNAJC3,ENSG00000102580
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DNAJC30,ENSG00000176410
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DNM1,ENSG00000106976
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DNMT3A,ENSG00000119772
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DNMT3B,ENSG00000088305
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DOCK3,ENSG00000088538
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DOLK,ENSG00000175283
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DONSON,ENSG00000159147
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DOT1L,ENSG00000104885
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DPF2,ENSG00000133884
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DPH1,ENSG00000108963
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DPH2,ENSG00000132768
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DPH5,ENSG00000117543
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DPP6,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DPP9,ENSG00000142002
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DPYSL5,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DRG1,ENSG00000185721
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DSTYK,ENSG00000133059
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DTYMK,ENSG00000168393
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DVL1,ENSG00000107404
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DVL3,ENSG00000161202
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DYM,ENSG00000141627
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DYNC1I2,ENSG00000077380
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DYNC2H1,ENSG00000187240
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DYNC2I1,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DYNC2I2,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DYNC2LI1,ENSG00000138036
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DYNLT2B,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,DYRK1A,ENSG00000157540
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EBF3,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EBP,ENSG00000147155
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,ECE1,ENSG00000117298
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,ECEL1,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EDN3,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EDNRB,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EEF1A2,ENSG00000101210
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EFL1,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EFNB1,ENSG00000090776
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EFTUD2,ENSG00000108883
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EHHADH,ENSG00000113790
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EHMT1,ENSG00000181090
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EIF2AK3,ENSG00000172071
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EIF2S3,ENSG00000130741
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EIF3F,ENSG00000175390
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EIF4A2,ENSG00000156976
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EIF4A3,ENSG00000141543
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EIF4H,ENSG00000106682
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,ELFN1,ENSG00000225968
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,ELN,ENSG00000049540
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,ELP2,ENSG00000134759
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EMG1,ENSG00000126749
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,ENPP1,ENSG00000197594
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EP300,ENSG00000100393
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EPG5,ENSG00000152223
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EPRS1,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,ERBB2,ENSG00000141736
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,ERBB3,ENSG00000065361
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,ERCC1,ENSG00000012061
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,ERCC2,ENSG00000104884
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,ERCC3,ENSG00000163161
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,ERCC4,ENSG00000175595
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,ERCC5,ENSG00000134899
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,ERCC6,ENSG00000225830
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,ERCC8,ENSG00000049167
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,ERF,ENSG00000105722
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,ERI1,ENSG00000104626
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,ESAM,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,ESCO2,ENSG00000171320
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,ESS2,
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EVC,ENSG00000072840
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EVC2,ENSG00000173040
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EXOC6B,ENSG00000144036
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EXOSC2,ENSG00000130713
KLEIN,HPO HP:0004322 + Subterme (25 Terme),2026-08-21,EXOSC5,ENSG00000077348
